customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date
C01094,24,M,Jaipur,Self Employed,72169.07,Gold,250000,2020-01-16
C01095,46,M,Delhi,Business Owner,51140.37,Gold,250000,2022-07-22
C01096,48,F,Lucknow,Business Owner,61674.59,Platinum,500000,2023-12-07
C01097,34,F,Mumbai,Salaried,60199.8,Gold,250000,2021-07-01
C01098,63,M,Chennai,Salaried,73742.56,Gold,250000,2021-10-23
C01099,36,M,Delhi,Retired,20437.1,Gold,250000,2020-07-14
C01100,32,M,Hyderabad,Student,49342.22,Gold,250000,2022-07-02
C01101,53,F,Pune,Business Owner,61858.98,Silver,100000,2021-01-15
C01102,64,M,Chennai,Self Employed,103299.32,Gold,250000,2021-01-04
C01103,39,M,Jaipur,Salaried,74962.11,Signature,1000000,2020-07-11
C01104,45,M,Chennai,Student,28539.47,Platinum,500000,2019-09-03
C01105,21,M,Mumbai,Retired,63186.82,Signature,1000000,2023-10-12
C01106,59,F,Delhi,Salaried,65747.27,Gold,250000,2020-12-31
C01107,39,M,Chennai,Salaried,32813.13,Gold,250000,2021-05-18
C01108,29,F,Hyderabad,Business Owner,24913.88,Platinum,500000,2022-04-05
C01109,41,F,Ahmedabad,Salaried,92507.54,Silver,100000,2021-12-10
C01110,35,F,Ahmedabad,Salaried,44508.9,Silver,100000,2023-07-04
C01111,61,F,Mumbai,Retired,89419.98,Gold,250000,2019-12-30
C01112,57,F,Jaipur,Business Owner,21163.42,Platinum,500000,2020-06-20
C01113,29,M,Ahmedabad,Student,113537.64,Silver,100000,2022-07-04
C01114,61,M,Mumbai,Student,47817.57,Signature,1000000,2022-07-26
C01115,22,M,Ahmedabad,Business Owner,81946.63,Signature,1000000,2022-11-24
C01116,35,M,Lucknow,Salaried,62435.4,Silver,100000,2022-12-12
C01117,28,F,Chennai,Business Owner,129272.08,Silver,100000,2019-12-28
C01118,52,F,Hyderabad,Salaried,37487.94,Platinum,500000,2019-12-12
C01119,35,F,Pune,Salaried,15000.0,Silver,100000,2023-11-08
C01120,61,F,Delhi,Salaried,59065.43,Signature,1000000,2020-08-07
C01121,64,M,Delhi,Retired,36868.6,Platinum,500000,2022-12-25
C01122,32,F,Pune,Salaried,34933.03,Silver,100000,2021-07-28
C01123,51,M,Kolkata,Retired,133001.44,Gold,250000,2019-09-10
C01124,63,F,Chennai,Salaried,64642.1,Silver,100000,2024-01-18
C01125,59,M,Pune,Student,89785.94,Signature,1000000,2019-11-13
C01126,46,M,Jaipur,Salaried,122995.35,Gold,250000,2023-04-01
C01127,63,M,Pune,Self Employed,79575.0,Gold,250000,2019-01-30
C01128,29,M,Bangalore,Self Employed,75870.17,Signature,1000000,2021-06-23
C01129,41,F,Pune,Business Owner,47785.3,Signature,1000000,2022-04-01
C01130,41,F,Kolkata,Student,95944.73,Gold,250000,2022-12-30
C01131,35,M,Chennai,Self Employed,72245.84,Gold,250000,2019-09-01
C01132,46,F,Jaipur,Business Owner,109558.54,Platinum,500000,2023-07-19
C01133,26,F,Bangalore,Student,45507.93,Signature,1000000,2019-10-26
C01134,39,F,Ahmedabad,Business Owner,98007.51,Silver,100000,2023-09-05
C01135,56,M,Chennai,Salaried,22388.99,Gold,250000,2023-05-16
C01136,51,M,Delhi,Salaried,70257.64,Gold,250000,2021-02-08
C01137,28,F,Bangalore,Business Owner,50766.57,Gold,250000,2022-04-27
C01138,61,F,Mumbai,Self Employed,154729.92,Silver,100000,2019-09-28
C01139,46,M,Chennai,Self Employed,62656.6,Gold,250000,2023-10-25
C01140,44,M,Ahmedabad,Student,84750.06,Signature,1000000,2021-11-12
C01141,61,M,Jaipur,Retired,105377.78,Platinum,500000,2019-09-01
C01142,33,F,Ahmedabad,Student,130080.48,Silver,100000,2019-12-31
C01143,62,M,Jaipur,Business Owner,65131.53,Gold,250000,2019-05-04
C01144,34,F,Hyderabad,Business Owner,69239.58,Gold,250000,2021-06-29
C01145,44,M,Jaipur,Retired,95702.12,Silver,100000,2024-03-26
C01146,42,F,Chennai,Retired,81941.45,Gold,250000,2019-07-06
C01147,46,F,Pune,Salaried,56983.8,Silver,100000,2019-03-11
C01148,51,M,Chennai,Business Owner,121664.65,Silver,100000,2023-09-07
C01149,25,F,Delhi,Business Owner,76282.04,Gold,250000,2022-11-21
C01150,46,F,Jaipur,Business Owner,53171.32,Silver,100000,2021-09-14
C01151,28,M,Jaipur,Salaried,72276.73,Silver,100000,2023-10-18
C01152,21,F,Bangalore,Business Owner,88679.9,Silver,100000,2021-01-15
C01153,49,M,Chennai,Salaried,27085.61,Gold,250000,2023-05-04
C01154,63,M,Kolkata,Retired,97027.88,Silver,100000,2021-08-21
C01155,35,F,Pune,Business Owner,47317.27,Silver,100000,2021-03-02
C01156,54,F,Delhi,Business Owner,96018.5,Gold,250000,2022-01-16
C01157,48,F,Jaipur,Salaried,58280.9,Silver,100000,2019-03-15
C01158,55,F,Hyderabad,Retired,75503.4,Gold,250000,2020-07-11
C01159,45,M,Delhi,Business Owner,90362.28,Gold,250000,2024-01-20
C01160,50,M,Bangalore,Business Owner,71541.56,Silver,100000,2023-02-18
C01161,55,F,Delhi,Retired,162948.98,Silver,100000,2023-10-30
C01162,42,F,Delhi,Self Employed,62254.75,Platinum,500000,2019-03-04
C01163,63,F,Mumbai,Business Owner,67968.48,Gold,250000,2024-06-03
C01164,28,M,Delhi,Salaried,105752.14,Silver,100000,2022-04-08
C01165,23,M,Ahmedabad,Self Employed,30518.97,Gold,250000,2021-09-05
C01166,43,M,Delhi,Student,48241.7,Gold,250000,2019-08-30
C01167,31,F,Kolkata,Salaried,52093.16,Gold,250000,2020-11-18
C01168,39,F,Delhi,Salaried,19765.92,Silver,100000,2023-02-06
C01169,37,F,Chennai,Business Owner,90178.77,Gold,250000,2021-08-22
C01170,44,M,Chennai,Salaried,123121.17,Silver,100000,2020-10-18
C01171,32,M,Delhi,Salaried,15000.0,Gold,250000,2022-04-09
C01172,30,F,Lucknow,Self Employed,74786.27,Gold,250000,2021-09-01
C01173,24,F,Mumbai,Salaried,121672.43,Silver,100000,2021-09-28
C01174,51,F,Kolkata,Student,75989.14,Platinum,500000,2020-05-27
C01175,45,M,Mumbai,Business Owner,50396.11,Gold,250000,2020-01-23
C01176,42,F,Hyderabad,Salaried,58403.75,Platinum,500000,2023-02-03
C01177,57,F,Jaipur,Salaried,72891.08,Gold,250000,2022-06-04
C01178,23,M,Delhi,Student,39531.15,Gold,250000,2021-12-20
C01179,34,F,Pune,Self Employed,73888.21,Platinum,500000,2022-11-20
C01180,53,M,Jaipur,Business Owner,97179.69,Platinum,500000,2023-09-30
C01181,53,M,Mumbai,Salaried,132747.29,Silver,100000,2023-02-11
C01182,48,M,Delhi,Student,68938.3,Silver,100000,2023-07-03
C01183,25,M,Hyderabad,Business Owner,43181.73,Silver,100000,2023-06-20
C01184,48,M,Mumbai,Retired,85728.01,Signature,1000000,2023-01-26
C01185,25,M,Lucknow,Business Owner,50724.96,Gold,250000,2021-11-28
C01186,28,M,Ahmedabad,Salaried,90511.87,Platinum,500000,2021-07-05
C01187,43,F,Bangalore,Salaried,15000.0,Gold,250000,2021-04-12
C01188,46,F,Mumbai,Salaried,65432.08,Gold,250000,2020-11-21
C01189,23,M,Kolkata,Salaried,41271.04,Platinum,500000,2021-06-16
C01190,42,M,Kolkata,Self Employed,98403.0,Gold,250000,2020-02-20
C01191,40,M,Chennai,Retired,81509.47,Silver,100000,2021-09-19
C01192,62,F,Pune,Retired,81369.42,Signature,1000000,2020-06-12
C01193,40,F,Delhi,Business Owner,77708.72,Gold,250000,2021-01-09
C01194,53,M,Lucknow,Student,73527.45,Gold,250000,2019-01-04
C01195,55,F,Ahmedabad,Student,26592.96,Silver,100000,2020-01-16
C01196,58,M,Chennai,Business Owner,107761.28,Platinum,500000,2023-02-14
C01197,53,F,Delhi,Self Employed,78788.56,Platinum,500000,2024-02-15
C01198,41,M,Delhi,Business Owner,33952.35,Platinum,500000,2019-01-09
C01199,28,M,Hyderabad,Salaried,88061.12,Gold,250000,2019-07-23
C01200,36,F,Pune,Salaried,54537.58,Platinum,500000,2021-04-29
C01201,23,F,Delhi,Retired,92931.88,Silver,100000,2022-09-23
C01202,59,F,Jaipur,Salaried,43764.29,Silver,100000,2024-02-15
C01203,63,M,Chennai,Business Owner,89216.88,Platinum,500000,2023-08-13
C01204,32,F,Ahmedabad,Self Employed,59892.95,Platinum,500000,2023-05-19
C01205,32,M,Jaipur,Salaried,84370.09,Gold,250000,2023-05-05
C01206,49,M,Ahmedabad,Salaried,44160.71,Platinum,500000,2023-06-24
C01207,23,M,Mumbai,Salaried,74870.64,Platinum,500000,2024-02-12
C01208,57,F,Pune,Salaried,38280.32,Silver,100000,2021-02-06
C01209,29,M,Ahmedabad,Self Employed,101621.09,Silver,100000,2019-05-03
C01210,37,F,Jaipur,Business Owner,91016.91,Silver,100000,2022-10-28
C01211,27,M,Jaipur,Salaried,92306.14,Silver,100000,2020-06-25
C01212,41,M,Ahmedabad,Business Owner,84760.21,Gold,250000,2021-06-30
C01213,56,M,Ahmedabad,Retired,116149.91,Signature,1000000,2022-01-05
C01214,27,M,Hyderabad,Salaried,84415.56,Gold,250000,2021-11-04
C01215,63,F,Bangalore,Student,36242.05,Platinum,500000,2019-11-26
C01216,63,M,Lucknow,Student,37194.03,Signature,1000000,2024-05-14
C01217,53,F,Bangalore,Business Owner,92164.7,Gold,250000,2023-01-15
C01218,24,F,Kolkata,Salaried,108409.97,Gold,250000,2020-08-29
C01219,30,M,Pune,Business Owner,77927.64,Gold,250000,2019-01-19
C01220,22,M,Delhi,Retired,68789.98,Silver,100000,2021-12-07
C01221,63,F,Pune,Business Owner,54967.48,Signature,1000000,2022-03-06
C01222,46,F,Ahmedabad,Business Owner,84382.21,Silver,100000,2020-06-23
C01223,57,F,Jaipur,Salaried,78270.82,Signature,1000000,2020-03-09
C01224,22,M,Jaipur,Student,60088.49,Signature,1000000,2020-02-24
C01225,48,F,Pune,Business Owner,151253.85,Gold,250000,2019-12-11
C01226,36,F,Jaipur,Retired,94236.13,Gold,250000,2020-03-31
C01227,52,M,Pune,Salaried,85510.51,Gold,250000,2019-03-28
C01228,25,F,Kolkata,Student,83119.71,Silver,100000,2023-03-07
C01229,55,F,Ahmedabad,Salaried,91763.01,Gold,250000,2019-08-16
C01230,43,M,Kolkata,Business Owner,66848.41,Silver,100000,2022-01-14
C01231,39,F,Hyderabad,Self Employed,89702.22,Silver,100000,2021-03-06
C01232,43,F,Kolkata,Retired,74702.79,Silver,100000,2022-03-13
C01233,33,F,Bangalore,Salaried,40003.66,Signature,1000000,2022-10-03
C01234,59,M,Jaipur,Salaried,24123.32,Silver,100000,2024-01-26
C01235,57,F,Mumbai,Salaried,123783.52,Gold,250000,2022-06-12
C01236,59,M,Bangalore,Salaried,107469.19,Platinum,500000,2020-07-19
C01237,64,F,Pune,Student,43480.03,Silver,100000,2022-02-11
C01238,21,F,Delhi,Business Owner,73974.91,Silver,100000,2022-01-14
C01239,61,F,Bangalore,Student,18124.51,Silver,100000,2021-06-16
C01240,38,M,Lucknow,Self Employed,128587.52,Silver,100000,2023-08-27
C01241,35,M,Ahmedabad,Salaried,71377.61,Silver,100000,2019-08-22
C01242,63,M,Ahmedabad,Business Owner,107693.17,Gold,250000,2023-10-25
C01243,26,M,Hyderabad,Business Owner,35473.47,Gold,250000,2021-04-15
C01244,63,F,Mumbai,Student,56350.02,Platinum,500000,2022-08-12
C01245,49,M,Lucknow,Business Owner,35138.03,Gold,250000,2019-09-01
C01246,37,M,Pune,Self Employed,117463.5,Gold,250000,2020-04-27
C01247,35,F,Hyderabad,Salaried,21843.49,Gold,250000,2024-03-18
C01248,55,F,Kolkata,Student,42188.5,Platinum,500000,2020-01-16
C01249,62,M,Bangalore,Salaried,102606.87,Platinum,500000,2019-05-07
C01250,36,M,Ahmedabad,Salaried,49691.15,Platinum,500000,2023-10-17
C01251,23,F,Hyderabad,Business Owner,124910.0,Gold,250000,2020-12-13
C01252,49,M,Pune,Salaried,49289.71,Gold,250000,2023-02-13
C01253,37,M,Chennai,Student,89768.62,Platinum,500000,2020-09-14
C01254,25,M,Pune,Salaried,56610.04,Silver,100000,2021-10-16
C01255,39,M,Lucknow,Business Owner,149136.45,Gold,250000,2020-04-08
C01256,61,F,Lucknow,Retired,79056.2,Silver,100000,2020-05-11
C01257,49,M,Bangalore,Student,39268.08,Silver,100000,2020-01-02
C01258,36,F,Lucknow,Self Employed,55572.18,Gold,250000,2024-02-27
C01259,56,M,Hyderabad,Salaried,46766.15,Gold,250000,2023-06-17
C01260,50,F,Bangalore,Salaried,58410.87,Gold,250000,2022-05-19
C01261,23,M,Jaipur,Self Employed,71094.17,Silver,100000,2024-03-27
C01262,35,M,Ahmedabad,Salaried,97330.82,Platinum,500000,2019-07-16
C01263,30,F,Jaipur,Self Employed,97547.48,Silver,100000,2022-07-11
C01264,41,F,Mumbai,Salaried,55621.35,Silver,100000,2023-03-18
C01265,36,F,Lucknow,Salaried,43591.69,Platinum,500000,2020-10-26
C01266,37,M,Chennai,Self Employed,39414.3,Signature,1000000,2022-06-26
C01267,22,F,Chennai,Salaried,67946.61,Platinum,500000,2021-02-10
C01268,28,M,Kolkata,Salaried,70863.27,Gold,250000,2020-06-26
C01269,43,F,Mumbai,Student,82088.34,Gold,250000,2019-11-04
C01270,28,M,Mumbai,Salaried,83711.2,Platinum,500000,2024-04-14
C01271,49,F,Delhi,Business Owner,48062.54,Platinum,500000,2021-07-11
C01272,46,F,Kolkata,Self Employed,96331.31,Platinum,500000,2020-05-22
C01273,55,M,Delhi,Salaried,124946.65,Gold,250000,2020-08-17
C01274,28,F,Hyderabad,Salaried,62606.15,Silver,100000,2019-03-27
C01275,24,M,Mumbai,Self Employed,15000.0,Gold,250000,2021-01-31
C01276,22,M,Lucknow,Business Owner,62941.78,Gold,250000,2022-01-15
C01277,35,M,Jaipur,Self Employed,92823.47,Signature,1000000,2023-03-11
C01278,29,M,Hyderabad,Self Employed,71740.86,Gold,250000,2023-05-03
C01279,30,F,Pune,Salaried,47703.13,Gold,250000,2024-03-22
C01280,44,M,Delhi,Salaried,46845.94,Signature,1000000,2024-01-18
C01281,46,F,Mumbai,Business Owner,31993.1,Gold,250000,2021-04-13
C01282,36,F,Pune,Salaried,83160.04,Platinum,500000,2019-02-11
C01283,22,F,Hyderabad,Business Owner,42915.73,Silver,100000,2020-02-13
C01284,31,M,Lucknow,Student,94277.94,Signature,1000000,2019-11-20
C01285,56,M,Chennai,Self Employed,92128.78,Gold,250000,2023-03-21
C01286,25,F,Pune,Salaried,48823.63,Silver,100000,2019-09-10
C01287,36,F,Kolkata,Salaried,80936.84,Gold,250000,2020-10-07
C01288,45,F,Ahmedabad,Student,49594.8,Silver,100000,2024-05-23
C01289,52,M,Kolkata,Business Owner,53482.39,Platinum,500000,2024-05-09
C01290,45,F,Hyderabad,Salaried,85290.68,Gold,250000,2022-08-13
C01291,51,F,Lucknow,Business Owner,51133.06,Silver,100000,2020-08-02
C01292,26,M,Ahmedabad,Salaried,124879.89,Signature,1000000,2020-07-16
C01293,63,M,Lucknow,Salaried,47018.64,Silver,100000,2022-06-30
C01294,26,M,Lucknow,Salaried,56161.99,Gold,250000,2024-01-03
C01295,36,M,Pune,Salaried,84317.48,Gold,250000,2019-03-21
C01296,53,M,Lucknow,Salaried,114782.41,Signature,1000000,2023-03-29
C01297,21,F,Kolkata,Student,65425.0,Silver,100000,2020-12-24
C01298,32,M,Bangalore,Salaried,59620.58,Gold,250000,2020-12-24
C01299,32,M,Bangalore,Salaried,79279.4,Platinum,500000,2020-06-29
C01300,46,F,Pune,Salaried,74904.62,Gold,250000,2022-06-11
C01301,35,M,Kolkata,Self Employed,78403.72,Silver,100000,2019-09-13
C01302,25,M,Delhi,Salaried,15000.0,Silver,100000,2022-01-14
C01303,44,M,Kolkata,Salaried,59638.8,Gold,250000,2021-06-17
C01304,55,F,Mumbai,Salaried,121079.34,Platinum,500000,2024-03-30
C01305,56,M,Ahmedabad,Self Employed,101961.29,Silver,100000,2024-05-13
C01306,51,M,Bangalore,Salaried,62258.63,Gold,250000,2020-10-13
C01307,59,M,Hyderabad,Salaried,56105.66,Platinum,500000,2024-03-22
C01308,49,M,Ahmedabad,Salaried,143269.98,Gold,250000,2020-11-18
C01309,29,F,Hyderabad,Student,34533.45,Silver,100000,2023-07-29
C01310,31,M,Kolkata,Retired,82031.94,Silver,100000,2023-05-16
C01311,56,F,Mumbai,Student,87367.86,Gold,250000,2020-11-10
C01312,59,F,Kolkata,Salaried,83801.27,Gold,250000,2019-07-09
C01313,64,M,Lucknow,Business Owner,92330.73,Gold,250000,2022-11-03
C01314,43,F,Chennai,Salaried,89643.9,Gold,250000,2020-08-23
C01315,44,F,Ahmedabad,Retired,61584.94,Silver,100000,2019-12-05
C01316,56,M,Kolkata,Student,27914.02,Signature,1000000,2020-07-27
C01317,62,M,Kolkata,Self Employed,64200.87,Signature,1000000,2020-04-03
C01318,63,M,Hyderabad,Salaried,114147.55,Silver,100000,2023-09-05
C01319,53,M,Kolkata,Student,91864.56,Silver,100000,2021-04-18
C01320,63,M,Pune,Salaried,87776.66,Platinum,500000,2023-05-29
C01321,61,F,Chennai,Salaried,50442.7,Silver,100000,2023-09-24
C01322,57,F,Jaipur,Self Employed,71346.2,Gold,250000,2020-04-26
C01323,34,M,Mumbai,Business Owner,48717.25,Gold,250000,2021-09-17
C01324,50,M,Bangalore,Salaried,67508.82,Silver,100000,2020-10-12
C01325,38,M,Pune,Retired,95730.56,Silver,100000,2020-11-19
C01326,33,F,Pune,Retired,18020.58,Gold,250000,2019-06-28
C01327,39,M,Ahmedabad,Student,97540.94,Platinum,500000,2021-05-19
C01328,25,F,Lucknow,Salaried,90612.01,Gold,250000,2022-04-08
C01329,49,M,Bangalore,Business Owner,71830.86,Gold,250000,2022-11-09
C01330,46,M,Jaipur,Salaried,21326.04,Silver,100000,2022-06-29
C01331,25,M,Chennai,Salaried,137604.72,Signature,1000000,2023-01-17
C01332,25,M,Pune,Business Owner,56091.36,Silver,100000,2019-07-27
C01333,28,M,Chennai,Salaried,69373.92,Gold,250000,2021-10-01
C01334,47,M,Lucknow,Salaried,17687.81,Silver,100000,2023-06-29
C01335,53,M,Ahmedabad,Business Owner,103186.95,Silver,100000,2020-08-14
C01336,33,F,Lucknow,Salaried,76020.96,Signature,1000000,2021-12-15
C01337,53,M,Hyderabad,Business Owner,89635.09,Gold,250000,2020-07-05
C01338,50,M,Bangalore,Salaried,46054.29,Silver,100000,2022-11-07
C01339,53,F,Pune,Business Owner,98250.9,Gold,250000,2021-10-14
C01340,29,F,Kolkata,Salaried,105293.68,Gold,250000,2020-11-06
C01341,57,F,Hyderabad,Salaried,57847.21,Silver,100000,2019-12-10
C01342,23,F,Lucknow,Self Employed,91020.81,Gold,250000,2024-02-14
C01343,26,M,Hyderabad,Self Employed,62865.79,Silver,100000,2022-04-16
C01344,25,F,Mumbai,Salaried,83992.94,Silver,100000,2020-01-16
C01345,35,F,Hyderabad,Business Owner,65100.76,Gold,250000,2023-02-01
C01346,28,M,Kolkata,Business Owner,105574.88,Gold,250000,2023-03-20
C01347,59,M,Chennai,Retired,63424.68,Gold,250000,2019-10-20
C01348,54,F,Pune,Student,45781.83,Platinum,500000,2024-04-27
C01349,63,M,Delhi,Salaried,18858.92,Platinum,500000,2023-08-06
C01350,34,M,Chennai,Self Employed,99451.74,Signature,1000000,2023-01-27
C01351,49,F,Hyderabad,Salaried,43475.76,Signature,1000000,2023-05-12
C01352,24,M,Jaipur,Salaried,124012.03,Platinum,500000,2021-08-28
C01353,24,F,Mumbai,Self Employed,50862.45,Signature,1000000,2023-09-30
C01354,29,M,Bangalore,Student,43701.12,Silver,100000,2023-04-11
C01355,51,F,Bangalore,Student,15000.0,Platinum,500000,2022-02-02
C01356,23,F,Kolkata,Salaried,15000.0,Platinum,500000,2024-02-23
C01357,37,F,Lucknow,Student,134067.6,Gold,250000,2022-12-09
C01358,45,M,Ahmedabad,Business Owner,78461.03,Gold,250000,2020-02-03
C01359,40,M,Ahmedabad,Retired,26166.05,Gold,250000,2023-11-29
C01360,46,F,Delhi,Student,36524.69,Silver,100000,2019-09-28
C01361,48,F,Jaipur,Student,106057.95,Silver,100000,2020-06-29
C01362,59,F,Pune,Student,70263.65,Gold,250000,2019-09-03
C01363,58,F,Lucknow,Student,21369.75,Platinum,500000,2020-12-07
C01364,33,M,Jaipur,Business Owner,49065.12,Gold,250000,2019-05-12
C01365,57,M,Bangalore,Retired,74497.49,Gold,250000,2019-05-29
C01366,64,M,Chennai,Business Owner,91689.15,Gold,250000,2019-06-11
C01367,46,F,Lucknow,Salaried,15000.0,Silver,100000,2019-08-31
C01368,49,M,Bangalore,Retired,25565.63,Silver,100000,2020-06-18
C01369,30,M,Lucknow,Business Owner,158826.09,Silver,100000,2019-02-24
C01370,37,F,Delhi,Salaried,94072.21,Gold,250000,2023-02-17
C01371,48,M,Lucknow,Self Employed,124286.82,Silver,100000,2020-07-04
C01372,32,M,Delhi,Salaried,39514.35,Silver,100000,2022-03-25
C01373,27,M,Pune,Salaried,46212.05,Gold,250000,2022-10-03
C01374,53,F,Pune,Salaried,143829.89,Silver,100000,2022-04-03
C01375,60,M,Lucknow,Student,73005.78,Platinum,500000,2020-07-13
C01376,59,M,Jaipur,Student,138041.84,Gold,250000,2020-05-23
C01377,44,F,Bangalore,Salaried,46459.74,Gold,250000,2022-05-12
C01378,44,M,Ahmedabad,Student,91331.36,Gold,250000,2022-04-26
C01379,28,M,Ahmedabad,Salaried,15000.0,Signature,1000000,2023-12-25
C01380,48,M,Mumbai,Self Employed,43523.19,Silver,100000,2019-10-29
C01381,32,F,Bangalore,Business Owner,34239.21,Silver,100000,2020-08-01
C01382,57,F,Pune,Student,70483.63,Silver,100000,2019-11-30
C01383,56,M,Kolkata,Student,113007.4,Gold,250000,2024-05-12
C01384,51,F,Kolkata,Self Employed,49367.67,Platinum,500000,2021-07-10
C01385,33,M,Pune,Salaried,78040.96,Signature,1000000,2020-04-23
C01386,26,M,Ahmedabad,Self Employed,19522.39,Silver,100000,2021-05-07
C01387,62,F,Ahmedabad,Salaried,52810.78,Silver,100000,2020-06-24
C01388,62,M,Lucknow,Student,99713.88,Platinum,500000,2019-11-05
C01389,37,M,Mumbai,Business Owner,139877.59,Gold,250000,2019-01-20
C01390,38,F,Ahmedabad,Salaried,75052.28,Silver,100000,2022-01-21
C01391,59,M,Hyderabad,Salaried,61390.23,Platinum,500000,2024-01-06
C01392,47,F,Chennai,Business Owner,104514.61,Silver,100000,2022-04-10
C01393,56,F,Ahmedabad,Salaried,57479.86,Silver,100000,2020-06-19
C01394,58,M,Pune,Student,15000.0,Silver,100000,2022-05-11
C01395,32,F,Kolkata,Salaried,90084.29,Silver,100000,2024-02-12
C01396,33,M,Mumbai,Salaried,103743.04,Platinum,500000,2020-04-22
C01397,38,M,Kolkata,Business Owner,71557.9,Signature,1000000,2021-11-21
C01398,33,F,Ahmedabad,Salaried,29220.29,Silver,100000,2022-07-12
C01399,39,F,Ahmedabad,Self Employed,44170.95,Gold,250000,2021-02-01
C01400,31,M,Hyderabad,Business Owner,77055.11,Gold,250000,2024-01-29
C01401,33,M,Lucknow,Retired,62010.3,Signature,1000000,2022-06-27
C01402,51,F,Jaipur,Salaried,64513.73,Silver,100000,2019-04-23
C01403,35,M,Chennai,Salaried,87642.3,Platinum,500000,2020-09-11
C01404,24,F,Hyderabad,Business Owner,98870.36,Gold,250000,2023-02-07
C01405,61,F,Chennai,Salaried,15000.0,Silver,100000,2023-07-20
C01406,34,M,Pune,Retired,79401.14,Gold,250000,2020-10-09
C01407,22,M,Bangalore,Salaried,62543.64,Signature,1000000,2021-02-18
C01408,45,F,Jaipur,Salaried,76928.26,Silver,100000,2019-10-20
C01409,43,M,Chennai,Self Employed,103303.79,Gold,250000,2020-05-05
C01410,26,M,Chennai,Salaried,78861.75,Gold,250000,2021-06-14
C01411,28,M,Pune,Student,22857.4,Gold,250000,2023-09-20
C01412,42,M,Chennai,Salaried,42028.86,Platinum,500000,2023-03-29
C01413,49,M,Lucknow,Business Owner,85451.12,Platinum,500000,2023-03-13
C01414,62,M,Jaipur,Self Employed,50537.98,Platinum,500000,2021-02-02
C01415,45,F,Hyderabad,Salaried,89834.41,Gold,250000,2023-02-28
C01416,49,M,Chennai,Salaried,87974.38,Gold,250000,2021-04-01
C01417,64,M,Jaipur,Business Owner,106174.55,Gold,250000,2022-12-06
C01418,36,M,Bangalore,Retired,41896.14,Gold,250000,2023-12-28
C01419,37,M,Kolkata,Salaried,133537.71,Gold,250000,2022-03-01
C01420,37,F,Kolkata,Salaried,51543.11,Gold,250000,2022-04-18
C01421,32,M,Jaipur,Business Owner,55693.71,Gold,250000,2021-11-06
C01422,25,F,Delhi,Salaried,120313.48,Gold,250000,2023-06-26
C01423,53,F,Bangalore,Self Employed,87300.7,Gold,250000,2023-02-15
C01424,48,M,Jaipur,Business Owner,110058.59,Gold,250000,2020-08-18
C01425,58,F,Pune,Business Owner,42883.59,Silver,100000,2021-08-05
C01426,40,M,Delhi,Self Employed,60459.23,Gold,250000,2024-01-16
C01427,32,M,Jaipur,Salaried,56052.21,Silver,100000,2021-02-28
C01428,46,F,Mumbai,Retired,58664.35,Gold,250000,2020-04-20
C01429,63,M,Pune,Self Employed,67769.64,Gold,250000,2019-03-22
C01430,43,F,Ahmedabad,Business Owner,64463.46,Gold,250000,2024-04-18
C01431,22,F,Kolkata,Salaried,79252.93,Gold,250000,2020-03-22
C01432,44,M,Delhi,Salaried,65186.53,Platinum,500000,2022-12-26
C01433,43,M,Kolkata,Business Owner,93695.73,Platinum,500000,2022-08-19
C01434,25,F,Mumbai,Salaried,89770.34,Platinum,500000,2021-01-24
C01435,30,F,Hyderabad,Business Owner,73721.25,Platinum,500000,2023-09-20
C01436,54,M,Hyderabad,Self Employed,126906.67,Gold,250000,2024-05-01
C01437,26,M,Hyderabad,Self Employed,87287.79,Platinum,500000,2022-09-11
C01438,32,M,Ahmedabad,Business Owner,64013.81,Gold,250000,2021-08-20
C01439,39,M,Delhi,Student,91692.4,Silver,100000,2019-09-10
C01440,52,F,Lucknow,Self Employed,131671.64,Gold,250000,2019-07-24
C01441,40,M,Delhi,Self Employed,76900.08,Gold,250000,2020-03-05
C01442,49,M,Lucknow,Business Owner,20882.55,Gold,250000,2022-10-15
C01443,30,M,Kolkata,Salaried,122189.96,Gold,250000,2020-08-29
C01444,22,M,Lucknow,Student,72558.52,Platinum,500000,2021-07-26
C01445,24,M,Kolkata,Business Owner,68278.08,Signature,1000000,2019-09-18
C01446,26,M,Delhi,Retired,68475.98,Gold,250000,2019-10-02
C01447,49,M,Hyderabad,Salaried,78274.37,Silver,100000,2019-12-31
C01448,44,F,Chennai,Salaried,17135.03,Silver,100000,2020-05-05
C01449,46,M,Jaipur,Salaried,90258.92,Silver,100000,2020-05-29
C01450,37,F,Bangalore,Salaried,74209.45,Gold,250000,2020-10-10
C01451,61,M,Ahmedabad,Business Owner,91575.06,Signature,1000000,2021-08-24
C01452,23,M,Pune,Self Employed,124593.15,Gold,250000,2023-07-04
C01453,32,M,Pune,Business Owner,79953.54,Platinum,500000,2021-06-14
C01454,39,M,Lucknow,Business Owner,23120.29,Silver,100000,2021-08-07
C01455,53,M,Pune,Salaried,95851.74,Gold,250000,2021-07-27
C01456,47,M,Chennai,Retired,53289.54,Platinum,500000,2019-12-28
C01457,23,M,Kolkata,Salaried,46751.12,Silver,100000,2021-06-25
C01458,33,F,Kolkata,Salaried,111042.83,Platinum,500000,2020-07-12
C01459,51,F,Hyderabad,Salaried,15000.0,Silver,100000,2021-09-11
