customer_id,merchant_category,amount
C01602,Fashion,30709.24
C01602,Fuel,13525.96
C01602,Groceries,5281.87
C01602,Healthcare,48858.020000000004
C01602,Online Shopping,35353.46
C01603,Bills & Utilities,10543.98
C01603,Dining,3833.79
C01603,Electronics,183416.68
C01603,Entertainment,6131.18
C01603,Fashion,23545.43
C01603,Fuel,3535.79
C01603,Groceries,8797.82
C01603,Healthcare,39410.01
C01603,Online Shopping,22750.699999999997
C01603,Travel,102793.49
C01604,Bills & Utilities,6339.35
C01604,Dining,7003.0599999999995
C01604,Electronics,124644.66
C01604,Entertainment,3952.6800000000003
C01604,Fashion,17368.34
C01604,Fuel,11223.53
C01604,Groceries,8649.34
C01604,Healthcare,63879.34
C01604,Online Shopping,57767.55
C01604,Travel,171256.12
C01605,Bills & Utilities,19583.35
C01605,Dining,4386.49
C01605,Electronics,38501.259999999995
C01605,Entertainment,7681.44
C01605,Fashion,25862.190000000002
C01605,Groceries,1885.88
C01605,Healthcare,28827.78
C01605,Online Shopping,62523.53
C01605,Travel,85691.22
C01606,Bills & Utilities,15149.920000000002
C01606,Dining,3361.5499999999997
C01606,Electronics,60878.619999999995
C01606,Entertainment,3736.54
C01606,Fashion,39226.46
C01606,Fuel,5672.39
C01606,Groceries,8213.1
C01606,Healthcare,23828.649999999998
C01606,Online Shopping,42697.38
C01606,Travel,46582.130000000005
C01607,Bills & Utilities,16411.19
C01607,Dining,4378.16
C01607,Electronics,135699.53
C01607,Entertainment,2416.54
C01607,Fashion,15119.92
C01607,Fuel,1468.49
C01607,Groceries,7830.9
C01607,Healthcare,20041.43
C01607,Online Shopping,26667.42
C01607,Travel,132153.87
C01608,Bills & Utilities,2296.31
C01608,Dining,4399.97
C01608,Electronics,66580.54
C01608,Entertainment,10950.7
C01608,Fashion,16212.86
C01608,Fuel,5386.18
C01608,Groceries,6577.13
C01608,Healthcare,28693.35
C01608,Online Shopping,42763.450000000004
C01608,Travel,78265.01
C01609,Bills & Utilities,22839.17
C01609,Dining,7345.4
C01609,Electronics,171962.3
C01609,Entertainment,3814.88
C01609,Fashion,16542.21
C01609,Fuel,1483.71
C01609,Groceries,7053.61
C01609,Healthcare,50994.93
C01609,Online Shopping,65842.15000000001
C01609,Travel,5961.15
C01610,Bills & Utilities,7115.450000000001
C01610,Dining,6329.02
C01610,Electronics,190804.38
C01610,Entertainment,7281.33
C01610,Fashion,28448.91
C01610,Fuel,7253.32
C01610,Groceries,9836.0
C01610,Healthcare,19724.67
C01610,Online Shopping,38911.47
C01610,Travel,24486.0
C01611,Bills & Utilities,15878.14
C01611,Dining,10261.869999999999
C01611,Electronics,94102.93
C01611,Entertainment,8715.75
C01611,Fashion,23341.04
C01611,Fuel,9146.2
C01611,Groceries,13009.25
C01611,Healthcare,57379.23
C01611,Online Shopping,34504.47
C01611,Travel,16735.78
C01612,Bills & Utilities,1678.6499999999999
C01612,Dining,6075.389999999999
C01612,Electronics,77893.99
C01612,Entertainment,3808.47
C01612,Fashion,31189.97
C01612,Fuel,2629.17
C01612,Groceries,1507.69
C01612,Healthcare,35651.649999999994
C01612,Online Shopping,77637.5
C01612,Travel,150280.47
C01613,Bills & Utilities,13320.1
C01613,Dining,1702.45
C01613,Electronics,146213.61
C01613,Entertainment,7454.42
C01613,Fashion,26129.3
C01613,Fuel,7639.679999999999
C01613,Groceries,2935.54
C01613,Healthcare,35192.14
C01613,Online Shopping,45905.25
C01613,Travel,103127.20999999999
C01614,Bills & Utilities,12554.4
C01614,Dining,4550.610000000001
C01614,Electronics,142584.29
C01614,Entertainment,4193.6
C01614,Fashion,35848.520000000004
C01614,Fuel,7356.61
C01614,Groceries,1450.12
C01614,Healthcare,31299.54
C01614,Online Shopping,55770.0
C01614,Travel,80075.72
C01615,Bills & Utilities,7640.5
C01615,Dining,11603.2
C01615,Electronics,10337.7
C01615,Entertainment,2675.7799999999997
C01615,Fashion,9595.87
C01615,Fuel,4760.68
C01615,Groceries,3719.69
C01615,Healthcare,30845.76
C01615,Online Shopping,12466.99
C01615,Travel,44113.119999999995
C01616,Bills & Utilities,15096.35
C01616,Dining,2339.2
C01616,Electronics,83444.08
C01616,Entertainment,5147.299999999999
C01616,Fashion,55942.42
C01616,Fuel,10521.08
C01616,Groceries,8494.9
C01616,Healthcare,43296.65
C01616,Online Shopping,19599.92
C01616,Travel,34493.95
C01617,Bills & Utilities,25323.71
C01617,Dining,6902.32
C01617,Electronics,74795.76
C01617,Entertainment,4240.9
C01617,Fashion,21880.02
C01617,Fuel,5202.52
C01617,Groceries,9212.97
C01617,Healthcare,9634.11
C01617,Online Shopping,43066.09
C01617,Travel,94617.93
C01618,Bills & Utilities,9201.8
C01618,Dining,4265.59
C01618,Electronics,30186.32
C01618,Entertainment,5787.76
C01618,Fashion,21589.1
C01618,Fuel,8702.91
C01618,Groceries,2570.96
C01618,Healthcare,24474.06
C01618,Online Shopping,45806.86
C01618,Travel,125193.43
C01619,Bills & Utilities,9440.98
C01619,Dining,7741.06
C01619,Electronics,133589.09
C01619,Entertainment,14258.369999999999
C01619,Fashion,29870.25
C01619,Fuel,9251.05
C01619,Groceries,5516.58
C01619,Healthcare,27896.190000000002
C01619,Online Shopping,23553.55
C01619,Travel,2251.33
C01620,Bills & Utilities,2361.86
C01620,Dining,4976.09
C01620,Electronics,117770.73999999999
C01620,Entertainment,2300.69
C01620,Fashion,27231.46
C01620,Groceries,4761.38
C01620,Healthcare,58763.76
C01620,Online Shopping,21841.44
C01620,Travel,47890.35
C01621,Bills & Utilities,661.13
C01621,Dining,6575.15
C01621,Electronics,59099.31
C01621,Entertainment,6541.05
C01621,Fashion,46306.19
C01621,Fuel,4395.49
C01621,Groceries,5234.9
C01621,Healthcare,7666.15
C01621,Online Shopping,42717.05
C01621,Travel,70539.83
C01622,Bills & Utilities,11941.6
C01622,Dining,2049.88
C01622,Electronics,65710.17
C01622,Entertainment,2074.23
C01622,Fashion,17588.09
C01622,Fuel,16379.24
C01622,Groceries,2433.3199999999997
C01622,Healthcare,17649.57
C01622,Online Shopping,116510.70999999999
C01622,Travel,34867.15
C01623,Bills & Utilities,4948.96
C01623,Dining,1911.1
C01623,Electronics,112135.52
C01623,Entertainment,5416.0
C01623,Fashion,19032.48
C01623,Fuel,11986.91
C01623,Groceries,243.4
C01623,Healthcare,20067.68
C01623,Online Shopping,17256.17
C01623,Travel,32582.69
C01624,Bills & Utilities,6228.46
C01624,Dining,1951.44
C01624,Electronics,164321.66999999998
C01624,Entertainment,4428.76
C01624,Fashion,34426.56
C01624,Fuel,4507.54
C01624,Groceries,1953.85
C01624,Healthcare,36101.92
C01624,Online Shopping,13357.69
C01624,Travel,84555.85
C01625,Bills & Utilities,6302.67
C01625,Dining,5753.96
C01625,Electronics,237448.6
C01625,Fashion,9130.77
C01625,Fuel,7774.47
C01625,Groceries,12147.82
C01625,Healthcare,84011.63
C01625,Online Shopping,36478.72
C01625,Travel,79694.51000000001
C01626,Bills & Utilities,13205.880000000001
C01626,Dining,2888.74
C01626,Electronics,62200.68999999999
C01626,Entertainment,425.19
C01626,Fashion,17116.670000000002
C01626,Fuel,3307.1099999999997
C01626,Groceries,11248.09
C01626,Healthcare,65364.07
C01626,Online Shopping,60606.99
C01626,Travel,45456.37
C01627,Bills & Utilities,15110.23
C01627,Dining,8014.349999999999
C01627,Electronics,250951.37
C01627,Entertainment,515.21
C01627,Fashion,24096.55
C01627,Fuel,5227.58
C01627,Groceries,5558.24
C01627,Healthcare,34137.14
C01627,Online Shopping,50141.46000000001
C01627,Travel,39060.43
C01628,Bills & Utilities,8480.48
C01628,Dining,3087.17
C01628,Electronics,115955.62
C01628,Entertainment,9478.32
C01628,Fashion,2687.44
C01628,Fuel,14051.73
C01628,Groceries,6900.1
C01628,Healthcare,41915.83
C01628,Online Shopping,77798.54
C01628,Travel,90431.28
C01629,Bills & Utilities,16806.17
C01629,Dining,2484.62
C01629,Electronics,148286.57
C01629,Entertainment,11026.29
C01629,Fashion,12166.66
C01629,Fuel,7603.71
C01629,Healthcare,33577.04
C01629,Online Shopping,39692.34
C01629,Travel,44906.759999999995
C01630,Bills & Utilities,20236.6
C01630,Dining,3915.89
C01630,Electronics,218440.07
C01630,Entertainment,11014.51
C01630,Fashion,34092.9
C01630,Fuel,4021.8599999999997
C01630,Groceries,5011.75
C01630,Healthcare,1790.0
C01630,Online Shopping,70317.23
C01630,Travel,150903.58
C01631,Bills & Utilities,12079.09
C01631,Dining,4577.24
C01631,Electronics,80542.78
C01631,Entertainment,6416.4400000000005
C01631,Fashion,25913.68
C01631,Fuel,8788.91
C01631,Groceries,7409.54
C01631,Healthcare,48023.68
C01631,Online Shopping,62140.37
C01631,Travel,115668.29000000001
C01632,Bills & Utilities,9383.14
C01632,Dining,672.82
C01632,Electronics,62101.149999999994
C01632,Entertainment,5014.78
C01632,Fashion,10588.61
C01632,Fuel,4535.43
C01632,Groceries,9171.65
C01632,Online Shopping,20613.4
C01632,Travel,21117.95
C01633,Bills & Utilities,10808.869999999999
C01633,Dining,3720.82
C01633,Electronics,77337.67
C01633,Entertainment,5676.04
C01633,Fashion,11444.42
C01633,Fuel,5049.99
C01633,Groceries,5967.379999999999
C01633,Healthcare,18620.97
C01633,Online Shopping,6244.95
C01633,Travel,25330.77
C01634,Bills & Utilities,20662.93
C01634,Dining,4121.91
C01634,Electronics,47344.85
C01634,Entertainment,6662.16
C01634,Fashion,59312.409999999996
C01634,Fuel,10681.03
C01634,Groceries,10064.91
C01634,Healthcare,29041.59
C01634,Online Shopping,31613.079999999998
C01634,Travel,115203.01
C01635,Bills & Utilities,23156.719999999998
C01635,Dining,1186.48
C01635,Electronics,203627.09
C01635,Entertainment,5548.35
C01635,Fashion,23433.449999999997
C01635,Fuel,11123.59
C01635,Groceries,7766.5
C01635,Healthcare,83720.87
C01635,Online Shopping,35422.44
C01635,Travel,2982.47
C01636,Bills & Utilities,3527.09
C01636,Dining,5295.37
C01636,Electronics,163067.03
C01636,Entertainment,5423.55
C01636,Fashion,58932.67
C01636,Fuel,8952.220000000001
C01636,Groceries,2815.81
C01636,Healthcare,42876.840000000004
C01636,Online Shopping,70671.37
C01636,Travel,81399.77
C01637,Bills & Utilities,6236.71
C01637,Electronics,52041.03999999999
C01637,Entertainment,3336.24
C01637,Fashion,26656.86
C01637,Fuel,3726.98
C01637,Groceries,6398.58
C01637,Healthcare,46820.18
C01637,Online Shopping,334.26
C01637,Travel,2496.98
C01638,Bills & Utilities,30140.8
C01638,Dining,3747.6499999999996
C01638,Electronics,99845.29000000001
C01638,Entertainment,6927.16
C01638,Fashion,47157.990000000005
C01638,Fuel,9231.5
C01638,Groceries,7123.0
C01638,Healthcare,22178.760000000002
C01638,Online Shopping,97360.32999999999
C01638,Travel,59490.18
C01639,Bills & Utilities,13959.59
C01639,Dining,2188.38
C01639,Electronics,46545.58
C01639,Entertainment,5480.52
C01639,Fuel,8443.59
C01639,Groceries,8789.789999999999
C01639,Healthcare,59109.69
C01639,Online Shopping,8948.279999999999
C01639,Travel,99153.74
C01640,Bills & Utilities,17105.61
C01640,Dining,2079.46
C01640,Electronics,74423.69
C01640,Entertainment,9256.82
C01640,Fashion,15596.82
C01640,Fuel,4937.08
C01640,Groceries,1084.29
C01640,Healthcare,52110.21
C01640,Online Shopping,61580.270000000004
C01640,Travel,73327.33
C01641,Bills & Utilities,9501.060000000001
C01641,Dining,7390.85
C01641,Electronics,94018.45000000001
C01641,Entertainment,4042.14
C01641,Fashion,15220.65
C01641,Fuel,19215.55
C01641,Groceries,7576.38
C01641,Healthcare,28280.27
C01641,Online Shopping,22656.39
C01641,Travel,71787.75
C01642,Bills & Utilities,17064.12
C01642,Dining,6333.54
C01642,Electronics,108796.73000000001
C01642,Entertainment,3323.07
C01642,Fashion,17137.85
C01642,Fuel,2490.87
C01642,Groceries,1280.44
C01642,Healthcare,93443.65
C01642,Online Shopping,25726.379999999997
C01642,Travel,124080.39
C01643,Bills & Utilities,8620.96
C01643,Dining,7542.28
C01643,Electronics,8660.24
C01643,Entertainment,7646.849999999999
C01643,Fashion,43136.94
C01643,Fuel,3074.02
C01643,Groceries,1590.87
C01643,Healthcare,36630.05
C01643,Online Shopping,16179.58
C01643,Travel,66496.36
C01644,Bills & Utilities,25956.18
C01644,Dining,9434.98
C01644,Electronics,95161.7
C01644,Entertainment,2278.67
C01644,Fashion,19976.55
C01644,Fuel,8622.99
C01644,Groceries,6250.389999999999
C01644,Healthcare,49581.71
C01644,Online Shopping,42794.409999999996
C01644,Travel,71619.55
C01645,Bills & Utilities,28968.25
C01645,Dining,1116.27
C01645,Electronics,80109.98999999999
C01645,Entertainment,4812.139999999999
C01645,Fashion,28765.5
C01645,Fuel,6048.91
C01645,Groceries,5268.46
C01645,Healthcare,48870.35
C01645,Online Shopping,9825.81
C01645,Travel,91447.14
C01646,Bills & Utilities,20989.1
C01646,Dining,8224.73
C01646,Electronics,101551.70999999999
C01646,Entertainment,14550.65
C01646,Fuel,19742.95
C01646,Groceries,1395.5
C01646,Healthcare,43430.3
C01646,Online Shopping,42137.01
C01646,Travel,20558.379999999997
C01647,Bills & Utilities,2498.71
C01647,Dining,2738.7999999999997
C01647,Electronics,108773.84
C01647,Entertainment,5224.28
C01647,Fashion,28358.0
C01647,Fuel,3793.81
C01647,Groceries,4579.41
C01647,Healthcare,18591.370000000003
C01647,Online Shopping,55518.509999999995
C01647,Travel,56774.520000000004
C01648,Bills & Utilities,4698.19
C01648,Dining,4383.860000000001
C01648,Electronics,62292.64
C01648,Entertainment,2050.8900000000003
C01648,Fashion,37308.009999999995
C01648,Fuel,13555.97
C01648,Groceries,5460.92
C01648,Healthcare,28333.98
C01648,Online Shopping,18316.85
C01648,Travel,39989.56
C01649,Bills & Utilities,15695.82
C01649,Dining,4977.97
C01649,Electronics,98753.13
C01649,Entertainment,5270.97
C01649,Fashion,54270.0
C01649,Fuel,10835.69
C01649,Groceries,7140.97
C01649,Healthcare,28637.15
C01649,Travel,5866.17
C01650,Bills & Utilities,7640.0
C01650,Dining,11858.72
C01650,Electronics,158418.63
C01650,Entertainment,4068.8199999999997
C01650,Fashion,7654.12
C01650,Fuel,752.71
C01650,Groceries,2887.81
C01650,Healthcare,35894.11
C01650,Online Shopping,25636.739999999998
C01650,Travel,81066.57
C01651,Bills & Utilities,4900.2
C01651,Dining,3439.92
C01651,Electronics,76240.98999999999
C01651,Entertainment,6392.34
C01651,Fashion,35386.39
C01651,Fuel,9692.17
C01651,Healthcare,61512.8
C01651,Online Shopping,47215.54
C01651,Travel,72400.33
C01652,Bills & Utilities,14614.71
C01652,Dining,3046.57
C01652,Electronics,97104.95999999999
C01652,Entertainment,1718.74
C01652,Fashion,40224.119999999995
C01652,Fuel,12700.98
C01652,Groceries,2417.7
C01652,Healthcare,42080.82
C01652,Online Shopping,32443.89
C01652,Travel,21981.74
C01653,Bills & Utilities,25811.73
C01653,Dining,231.43
C01653,Electronics,238787.52000000002
C01653,Entertainment,9287.710000000001
C01653,Fashion,2891.01
C01653,Fuel,17258.629999999997
C01653,Groceries,4405.549999999999
C01653,Healthcare,29586.039999999997
C01653,Online Shopping,13895.08
C01653,Travel,59438.020000000004
C01654,Bills & Utilities,6309.040000000001
C01654,Dining,1992.6100000000001
C01654,Electronics,152487.06
C01654,Entertainment,4937.93
C01654,Fashion,29440.550000000003
C01654,Fuel,2086.78
C01654,Groceries,8434.77
C01654,Healthcare,40333.9
C01654,Online Shopping,19180.35
C01654,Travel,138723.18
C01655,Bills & Utilities,5964.28
C01655,Dining,11947.49
C01655,Electronics,174897.91
C01655,Entertainment,5432.05
C01655,Fashion,6583.93
C01655,Fuel,17697.989999999998
C01655,Groceries,6207.3099999999995
C01655,Healthcare,43093.96
C01655,Online Shopping,39729.72
C01655,Travel,50867.08
C01656,Bills & Utilities,6283.37
C01656,Dining,4387.33
C01656,Electronics,59931.08
C01656,Entertainment,3884.3599999999997
C01656,Fashion,57035.86
C01656,Fuel,12223.31
C01656,Groceries,7315.320000000001
C01656,Healthcare,40273.94
C01656,Online Shopping,81767.65
C01656,Travel,14941.74
C01657,Bills & Utilities,14448.95
C01657,Dining,3834.5
C01657,Electronics,124780.31
C01657,Entertainment,5907.4400000000005
C01657,Fashion,25061.739999999998
C01657,Fuel,9861.44
C01657,Groceries,8756.779999999999
C01657,Healthcare,56178.020000000004
C01657,Online Shopping,40637.31
C01657,Travel,174489.11
C01658,Bills & Utilities,8165.38
C01658,Dining,6780.73
C01658,Electronics,104121.16999999998
C01658,Entertainment,2068.23
C01658,Fashion,51117.94
C01658,Fuel,6243.639999999999
C01658,Groceries,4843.87
C01658,Healthcare,22097.32
C01658,Online Shopping,47205.32
C01658,Travel,63053.83
C01659,Bills & Utilities,11644.67
C01659,Dining,3420.42
C01659,Electronics,12233.59
C01659,Entertainment,4502.0199999999995
C01659,Fashion,21410.010000000002
C01659,Fuel,12009.77
C01659,Groceries,4074.7699999999995
C01659,Healthcare,29525.170000000002
C01659,Online Shopping,18161.760000000002
C01659,Travel,122388.56
C01660,Bills & Utilities,19182.05
C01660,Dining,4313.68
C01660,Electronics,137427.95
C01660,Entertainment,4896.17
C01660,Fashion,12583.109999999999
C01660,Fuel,9633.67
C01660,Groceries,12443.7
C01660,Healthcare,11835.470000000001
C01660,Online Shopping,74031.14
C01660,Travel,66933.53
C01661,Bills & Utilities,14257.13
C01661,Dining,7820.07
C01661,Electronics,290658.92
C01661,Entertainment,5655.28
C01661,Fashion,22654.29
C01661,Fuel,2340.7599999999998
C01661,Groceries,2378.49
C01661,Healthcare,3961.83
C01661,Online Shopping,15157.16
C01661,Travel,75367.51000000001
C01662,Bills & Utilities,7784.45
C01662,Dining,7928.5599999999995
C01662,Electronics,53303.96
C01662,Entertainment,5363.49
C01662,Fashion,52391.12
C01662,Fuel,4285.76
C01662,Groceries,5429.96
C01662,Healthcare,48215.65
C01662,Online Shopping,35060.490000000005
C01663,Bills & Utilities,10796.54
C01663,Dining,6008.67
C01663,Electronics,54014.18
C01663,Entertainment,1679.31
C01663,Fashion,43567.04
C01663,Fuel,6726.3
C01663,Groceries,6517.82
C01663,Healthcare,42328.33
C01663,Online Shopping,24263.21
C01663,Travel,26547.47
C01664,Bills & Utilities,12728.05
C01664,Dining,2064.89
C01664,Electronics,153525.32
C01664,Entertainment,5761.200000000001
C01664,Fashion,20150.77
C01664,Fuel,2910.11
C01664,Groceries,4802.85
C01664,Healthcare,1633.05
C01664,Online Shopping,11091.25
C01664,Travel,46767.09
C01665,Bills & Utilities,5140.79
C01665,Dining,5264.44
C01665,Electronics,25071.760000000002
C01665,Entertainment,4461.29
C01665,Fashion,25293.41
C01665,Fuel,13114.380000000001
C01665,Groceries,6932.92
C01665,Healthcare,54865.54
C01665,Online Shopping,17432.86
C01665,Travel,73574.22
C01666,Bills & Utilities,27681.24
C01666,Dining,8922.84
C01666,Electronics,53960.99
C01666,Entertainment,8430.49
C01666,Fashion,9589.97
C01666,Fuel,4299.52
C01666,Groceries,3892.78
C01666,Healthcare,23113.93
C01666,Online Shopping,26628.949999999997
C01666,Travel,60521.73
C01667,Bills & Utilities,32301.9
C01667,Electronics,182513.66
C01667,Entertainment,7118.79
C01667,Fashion,28284.21
C01667,Fuel,1940.57
C01667,Groceries,3908.95
C01667,Healthcare,32212.54
C01667,Online Shopping,59994.9
C01667,Travel,240596.46
C01668,Bills & Utilities,4794.46
C01668,Dining,1498.9
C01668,Electronics,112653.72
C01668,Entertainment,3668.25
C01668,Fashion,25584.65
C01668,Fuel,13959.41
C01668,Groceries,4027.76
C01668,Healthcare,40738.68
C01668,Online Shopping,59694.97
C01668,Travel,15110.07
C01669,Bills & Utilities,7074.09
C01669,Dining,5391.78
C01669,Electronics,143254.85
C01669,Entertainment,4687.67
C01669,Fashion,31135.54
C01669,Fuel,8156.21
C01669,Groceries,6280.1900000000005
C01669,Healthcare,40712.04
C01669,Online Shopping,14500.35
C01669,Travel,120457.59
C01670,Bills & Utilities,13096.6
C01670,Dining,5879.65
C01670,Electronics,19247.489999999998
C01670,Entertainment,7595.1
C01670,Fashion,59396.68
C01670,Groceries,6485.41
C01670,Healthcare,36335.09
C01670,Online Shopping,27713.510000000002
C01670,Travel,83090.64
C01671,Bills & Utilities,20195.09
C01671,Dining,10282.56
C01671,Electronics,41171.64
C01671,Entertainment,293.59
C01671,Fashion,21358.57
C01671,Fuel,6921.02
C01671,Groceries,2376.7
C01671,Healthcare,35906.64
C01671,Online Shopping,60116.78
C01671,Travel,111236.79000000001
C01672,Bills & Utilities,23546.03
C01672,Dining,4708.36
C01672,Electronics,78257.62
C01672,Entertainment,4641.41
C01672,Fashion,33051.56
C01672,Fuel,8254.689999999999
C01672,Groceries,6231.0
C01672,Healthcare,35753.35
C01672,Online Shopping,18051.16
C01672,Travel,172325.42
C01673,Bills & Utilities,17073.77
C01673,Dining,7605.04
C01673,Electronics,250244.96000000002
C01673,Entertainment,6723.41
C01673,Fashion,5563.18
C01673,Fuel,3756.79
C01673,Groceries,2234.46
C01673,Healthcare,42791.83
C01673,Online Shopping,6891.59
C01673,Travel,116774.33
C01674,Bills & Utilities,10253.03
C01674,Electronics,136587.32
C01674,Entertainment,1788.59
C01674,Fuel,8039.23
C01674,Groceries,4207.02
C01674,Healthcare,49889.990000000005
C01674,Online Shopping,18107.03
C01674,Travel,58682.93000000001
C01675,Bills & Utilities,18637.760000000002
C01675,Dining,4991.75
C01675,Electronics,78482.95
C01675,Entertainment,9395.29
C01675,Fashion,11709.98
C01675,Fuel,10806.130000000001
C01675,Groceries,8993.59
C01675,Healthcare,39437.17
C01675,Online Shopping,92041.56999999999
C01675,Travel,67249.75
C01676,Bills & Utilities,12291.51
C01676,Dining,7364.58
C01676,Electronics,22464.52
C01676,Entertainment,2161.13
C01676,Fashion,4692.37
C01676,Groceries,4267.96
C01676,Healthcare,21948.82
C01676,Online Shopping,22377.69
C01676,Travel,140647.49
C01677,Bills & Utilities,14140.74
C01677,Electronics,73511.91
C01677,Entertainment,5815.91
C01677,Fashion,9477.04
C01677,Fuel,2761.76
C01677,Groceries,8234.61
C01677,Healthcare,12157.92
C01677,Online Shopping,43802.82
C01677,Travel,86368.90999999999
C01678,Bills & Utilities,17671.75
C01678,Dining,4193.0199999999995
C01678,Electronics,87322.51999999999
C01678,Entertainment,5415.11
C01678,Fashion,31768.11
C01678,Fuel,18549.34
C01678,Groceries,9019.35
C01678,Healthcare,104838.07
C01678,Online Shopping,46059.85
C01678,Travel,80017.7
C01679,Bills & Utilities,4792.52
C01679,Dining,5315.67
C01679,Electronics,78316.45
C01679,Entertainment,6168.12
C01679,Fashion,10993.82
C01679,Fuel,5640.3099999999995
C01679,Groceries,2880.89
C01679,Travel,78073.84999999999
C01680,Bills & Utilities,32920.54
C01680,Dining,4723.7
C01680,Electronics,94641.19
C01680,Entertainment,9955.23
C01680,Fashion,45539.63
C01680,Fuel,2921.74
C01680,Groceries,7595.9800000000005
C01680,Healthcare,49559.23
C01680,Online Shopping,11374.17
C01680,Travel,151401.57
C01681,Bills & Utilities,14489.69
C01681,Dining,3718.2
C01681,Electronics,148392.78
C01681,Entertainment,11984.69
C01681,Fashion,57843.369999999995
C01681,Fuel,687.07
C01681,Groceries,9776.86
C01681,Healthcare,59944.189999999995
C01681,Online Shopping,46198.07
C01681,Travel,8186.54
C01682,Bills & Utilities,14798.279999999999
C01682,Dining,3941.88
C01682,Electronics,183439.43
C01682,Entertainment,4934.23
C01682,Fashion,30205.13
C01682,Fuel,8901.630000000001
C01682,Groceries,14947.72
C01682,Healthcare,38337.06
C01682,Online Shopping,33605.95
C01682,Travel,39871.490000000005
C01683,Bills & Utilities,20621.95
C01683,Dining,3006.72
C01683,Electronics,159941.83000000002
C01683,Entertainment,6246.59
C01683,Fashion,32548.9
C01683,Fuel,7392.37
C01683,Groceries,7896.54
C01683,Healthcare,28660.58
C01683,Online Shopping,6350.86
C01683,Travel,81406.76000000001
C01684,Bills & Utilities,13674.99
C01684,Dining,2939.54
C01684,Electronics,190654.22999999998
C01684,Entertainment,4945.98
C01684,Fashion,31874.04
C01684,Fuel,6891.02
C01684,Groceries,11190.279999999999
C01684,Healthcare,29821.26
C01684,Online Shopping,31903.260000000002
C01684,Travel,32293.660000000003
C01685,Bills & Utilities,13007.210000000001
C01685,Dining,3721.6000000000004
C01685,Electronics,129585.95
C01685,Entertainment,1769.76
C01685,Fashion,16507.89
C01685,Fuel,14888.65
C01685,Groceries,7522.87
C01685,Healthcare,52940.149999999994
C01685,Online Shopping,22112.93
C01685,Travel,83231.58
C01686,Bills & Utilities,18875.14
C01686,Dining,3902.1099999999997
C01686,Electronics,245037.12
C01686,Entertainment,5148.88
C01686,Fashion,34523.08
C01686,Fuel,5387.18
C01686,Groceries,2308.0299999999997
C01686,Healthcare,81580.53
C01686,Online Shopping,26814.98
C01686,Travel,54654.759999999995
C01687,Bills & Utilities,12900.07
C01687,Dining,6205.71
C01687,Electronics,53971.1
C01687,Entertainment,3262.63
C01687,Fashion,8626.470000000001
C01687,Fuel,6485.66
C01687,Groceries,4892.4400000000005
C01687,Healthcare,15642.199999999999
C01687,Online Shopping,6137.39
C01688,Bills & Utilities,7730.120000000001
C01688,Dining,2646.71
C01688,Electronics,67599.73
C01688,Entertainment,4234.31
C01688,Fashion,41044.32
C01688,Fuel,6991.490000000001
C01688,Groceries,4335.91
C01688,Healthcare,21499.760000000002
C01688,Online Shopping,27718.800000000003
C01688,Travel,31053.769999999997
C01689,Bills & Utilities,20162.420000000002
C01689,Dining,5265.219999999999
C01689,Electronics,261116.54
C01689,Entertainment,4296.96
C01689,Fashion,37894.81
C01689,Fuel,9476.91
C01689,Groceries,5795.599999999999
C01689,Healthcare,32112.53
C01689,Online Shopping,10674.050000000001
C01689,Travel,54902.270000000004
C01690,Bills & Utilities,19449.63
C01690,Dining,6300.67
C01690,Electronics,118480.47
C01690,Entertainment,4164.26
C01690,Fashion,5699.09
C01690,Fuel,5709.39
C01690,Groceries,5825.68
C01690,Healthcare,31650.98
C01690,Online Shopping,3472.37
C01690,Travel,63150.0
C01691,Bills & Utilities,10528.509999999998
C01691,Dining,6402.790000000001
C01691,Electronics,178535.46000000002
C01691,Entertainment,7003.25
C01691,Fashion,39735.81
C01691,Fuel,6468.54
C01691,Groceries,5066.87
C01691,Healthcare,70364.38
C01691,Online Shopping,24757.52
C01691,Travel,62639.92
C01692,Bills & Utilities,38163.8
C01692,Dining,1895.63
C01692,Electronics,203315.98
C01692,Entertainment,7487.11
C01692,Fashion,4542.97
C01692,Fuel,20950.1
C01692,Groceries,2832.23
C01692,Healthcare,14261.99
C01692,Online Shopping,32546.35
C01692,Travel,58757.6
C01693,Bills & Utilities,11935.869999999999
C01693,Dining,4581.620000000001
C01693,Electronics,100482.2
C01693,Entertainment,6442.75
C01693,Fashion,44030.71
C01693,Fuel,15239.8
C01693,Groceries,5434.4
C01693,Healthcare,47093.17
C01693,Online Shopping,68807.13
C01693,Travel,66860.92
C01694,Bills & Utilities,12275.51
C01694,Dining,4318.42
C01694,Electronics,44964.479999999996
C01694,Entertainment,6179.29
C01694,Fashion,30044.969999999998
C01694,Fuel,12638.51
C01694,Groceries,7431.77
C01694,Healthcare,19233.92
C01694,Online Shopping,67676.01
C01694,Travel,27179.08
C01695,Bills & Utilities,31583.899999999998
C01695,Dining,6925.17
C01695,Electronics,171971.03
C01695,Entertainment,10640.9
C01695,Fashion,63067.64
C01695,Fuel,1510.59
C01695,Groceries,8883.47
C01695,Healthcare,22661.49
C01695,Online Shopping,27322.1
C01695,Travel,123396.07
C01696,Bills & Utilities,5311.51
C01696,Dining,2293.86
C01696,Electronics,38162.01
C01696,Entertainment,5497.73
C01696,Fashion,18189.84
